Country Name,Region,IncomeGroup,Year,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD in billions),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
Gabon,Sub-Saharan Africa,Upper middle income,2017,32.161,6.998,,14.8926,7212.54,62.0,33.7,65.839,8.01344,19.374
Gabon,Sub-Saharan Africa,Upper middle income,2016,32.604,7.201,,14.0144,6979.71,48.0523,34.8,65.418,7.79242,19.626
Gabon,Sub-Saharan Africa,Upper middle income,2015,32.927,7.449,,14.3773,7381.75,45.7845,36.3,64.913,7.55884,19.986
Gabon,Sub-Saharan Africa,Upper middle income,2014,33.132,7.749,1167.85,18.1798,9650.57,38.0712,37.4,64.318,7.3109,19.916
Gabon,Sub-Saharan Africa,Upper middle income,2013,33.242,8.096,1079.76,17.5907,9680.82,30.538,38.3,63.648,7.05193,20.111
Gabon,Sub-Saharan Africa,Upper middle income,2012,33.281,8.481,988.751,17.1714,9814.04,24.0,39.6,62.924,6.7904,20.176
Gabon,Sub-Saharan Africa,Upper middle income,2011,33.265,8.893,966.975,18.1865,10795.5,18.0,40.9,62.168,6.53796,20.387
Gabon,Sub-Saharan Africa,Upper middle income,2010,33.206,9.323,957.43,14.3586,8840.73,13.0,42.2,61.4,6.30318,20.39
Gabon,Sub-Saharan Africa,Upper middle income,2009,33.11,9.76,942.682,12.0651,7690.05,9.5,43.6,60.637,6.0889,19.274
Gabon,Sub-Saharan Africa,Upper middle income,2008,32.99,10.189,981.864,15.5086,10212.8,7.5,44.7,59.904,5.89335,17.818
Gabon,Sub-Saharan Africa,Upper middle income,2007,32.863,10.595,969.73,12.439,8447.08,5.767,46.0,59.229,5.71496,17.354
Gabon,Sub-Saharan Africa,Upper middle income,2006,32.751,10.96,945.354,10.3184,7214.91,5.4892,47.5,58.641,5.55032,17.027
Gabon,Sub-Saharan Africa,Upper middle income,2005,32.678,11.263,916.185,9.57897,6888.63,4.89326,48.7,58.181,5.39663,16.91
Gabon,Sub-Saharan Africa,Upper middle income,2004,32.668,11.487,915.944,7.75629,5729.3,2.97907,50.0,57.885,5.25399,17.301
Gabon,Sub-Saharan Africa,Upper middle income,2003,32.728,11.629,936.397,6.49731,4922.38,2.65959,51.2,57.759,5.12265,17.518
Gabon,Sub-Saharan Africa,Upper middle income,2002,32.865,11.693,926.016,5.31038,4121.96,1.93953,52.3,57.791,4.99986,17.426
Gabon,Sub-Saharan Africa,Upper middle income,2001,33.08,11.688,899.839,5.01887,3989.56,1.34762,53.4,57.968,4.88223,17.399
Gabon,Sub-Saharan Africa,Upper middle income,2000,33.377,11.624,880.035,5.06787,4125.72,1.21614,54.4,58.264,4.76718,17.623
Gabon,Sub-Saharan Africa,Upper middle income,1999,33.751,11.52,903.214,4.66299,3888.9,0.24901,55.3,58.646,4.65344,17.683
Gabon,Sub-Saharan Africa,Upper middle income,1998,34.183,11.398,918.756,4.48342,3831.78,0.170125,56.1,59.066,4.54093,17.102
Gabon,Sub-Saharan Africa,Upper middle income,1997,34.651,11.282,856.889,5.32682,4667.17,0.047999,56.8,59.479,4.42946,17.212
Gabon,Sub-Saharan Africa,Upper middle income,1996,35.134,11.185,849.091,5.69404,5116.15,0.0,57.4,59.854,4.3193,17.662
Gabon,Sub-Saharan Africa,Upper middle income,1995,35.613,11.114,771.467,4.95885,4570.59,,57.9,60.175,4.2106,17.618
Gabon,Sub-Saharan Africa,Upper middle income,1994,36.069,11.068,766.135,4.19082,3963.87,,58.3,60.439,4.10314,17.636
Gabon,Sub-Saharan Africa,Upper middle income,1993,36.492,11.039,867.177,4.37865,4252.03,,58.8,60.659,3.9965,17.78
Gabon,Sub-Saharan Africa,Upper middle income,1992,36.873,11.03,885.716,5.59239,5578.01,,59.3,60.833,3.89094,17.219
Gabon,Sub-Saharan Africa,Upper middle income,1991,37.203,11.048,906.964,5.40292,5537.01,,59.7,60.944,3.78695,16.937
Gabon,Sub-Saharan Africa,Upper middle income,1990,37.481,11.111,919.443,5.95229,6268.95,0.0,60.2,60.965,3.6849,
Gabon,Sub-Saharan Africa,Upper middle income,1989,37.711,11.235,834.677,4.18641,4532.17,,60.8,60.865,3.58486,
Gabon,Sub-Saharan Africa,Upper middle income,1988,37.903,11.429,998.365,3.8345,4267.82,,61.5,60.633,3.4869,
Gabon,Sub-Saharan Africa,Upper middle income,1987,38.067,11.699,1010.45,3.2818,3755.49,,62.3,60.266,3.39142,
Gabon,Sub-Saharan Africa,Upper middle income,1986,38.203,12.041,1032.88,3.40364,4004.05,,63.4,59.767,3.29898,
Gabon,Sub-Saharan Africa,Upper middle income,1985,38.308,12.452,1030.1,3.33991,4038.06,,64.6,59.153,3.20995,
Gabon,Sub-Saharan Africa,Upper middle income,1984,38.378,12.919,977.5,3.56145,4423.53,,66.1,58.444,3.1246,
Gabon,Sub-Saharan Africa,Upper middle income,1983,38.407,13.424,922.122,3.39128,4325.27,,67.8,57.674,3.04289,
Gabon,Sub-Saharan Africa,Upper middle income,1982,38.395,13.951,863.954,3.61801,4736.05,,69.8,56.873,2.96476,
Gabon,Sub-Saharan Africa,Upper middle income,1981,38.344,14.49,792.27,3.86227,5186.37,,71.9,56.061,2.89012,
Gabon,Sub-Saharan Africa,Upper middle income,1980,38.258,15.032,724.191,4.27964,5892.16,,74.2,55.252,2.81883,
"Gambia, The",Sub-Saharan Africa,Low income,2018,,,,1.62446,712.452,,39.0,,225.307,8.905
"Gambia, The",Sub-Saharan Africa,Low income,2017,38.967,8.044,,1.48946,672.781,19.8365,40.0,61.44,218.764,8.906
"Gambia, The",Sub-Saharan Africa,Low income,2016,39.363,8.191,,1.4423,671.105,18.5,40.9,61.166,212.366,9.436
"Gambia, The",Sub-Saharan Africa,Low income,2015,39.719,8.329,,1.39415,668.381,16.5,41.9,60.91,206.113,9.539
"Gambia, The",Sub-Saharan Africa,Low income,2014,40.029,8.46,,1.25906,622.054,15.56,42.9,60.667,200.004,9.552
"Gambia, The",Sub-Saharan Africa,Low income,2013,40.295,8.59,,1.36704,696.152,14.0,43.9,60.426,194.043,9.729
"Gambia, The",Sub-Saharan Africa,Low income,2012,40.522,8.723,,0.910026,477.701,12.4492,44.9,60.178,188.242,9.417
"Gambia, The",Sub-Saharan Africa,Low income,2011,40.716,8.863,,0.898291,486.05,10.8703,46.1,59.917,182.623,9.63
"Gambia, The",Sub-Saharan Africa,Low income,2010,40.881,9.014,,0.951806,530.788,9.2,47.2,59.637,177.193,9.678
"Gambia, The",Sub-Saharan Africa,Low income,2009,41.02,9.179,,0.90064,517.526,7.63,48.4,59.334,171.964,9.622
"Gambia, The",Sub-Saharan Africa,Low income,2008,41.142,9.356,,0.965781,571.71,6.88,49.7,59.012,166.925,9.12
"Gambia, The",Sub-Saharan Africa,Low income,2007,41.259,9.547,,0.798886,487.17,6.20504,51.0,58.671,162.04,9.094
"Gambia, The",Sub-Saharan Africa,Low income,2006,41.381,9.753,,0.65507,411.62,5.23769,52.5,58.313,157.257,9.227
"Gambia, The",Sub-Saharan Africa,Low income,2005,41.52,9.973,,0.624173,404.325,3.799,54.0,57.939,152.544,9.664
"Gambia, The",Sub-Saharan Africa,Low income,2004,41.683,10.207,,0.578786,386.753,3.308,55.6,57.553,147.878,9.858
"Gambia, The",Sub-Saharan Africa,Low income,2003,41.875,10.454,,0.487039,335.906,2.43678,57.2,57.159,143.273,10.508
"Gambia, The",Sub-Saharan Africa,Low income,2002,42.101,10.711,,0.578236,411.772,1.79678,58.7,56.761,138.761,10.507
"Gambia, The",Sub-Saharan Africa,Low income,2001,42.366,10.978,,0.687409,505.42,1.33679,60.4,56.359,134.395,10.357
"Gambia, The",Sub-Saharan Africa,Low income,2000,42.682,11.256,,0.782915,594.152,0.921795,62.1,55.956,130.208,10.626
"Gambia, The",Sub-Saharan Africa,Low income,1999,43.061,11.545,,0.814723,637.932,0.715827,63.9,55.547,126.199,10.609
"Gambia, The",Sub-Saharan Africa,Low income,1998,43.497,11.847,,0.840285,678.676,0.206094,65.7,55.133,122.344,10.393
"Gambia, The",Sub-Saharan Africa,Low income,1997,43.978,12.158,,0.803631,669.399,0.0513113,67.6,54.715,118.629,10.321
"Gambia, The",Sub-Saharan Africa,Low income,1996,44.489,12.473,,0.848237,728.669,0.0355074,69.5,54.296,115.029,10.176
"Gambia, The",Sub-Saharan Africa,Low income,1995,45.009,12.784,,0.785997,696.451,0.00921754,71.5,53.889,111.519,10.275
"Gambia, The",Sub-Saharan Africa,Low income,1994,45.515,13.079,,0.746492,682.219,,73.5,53.508,108.124,10.237
"Gambia, The",Sub-Saharan Africa,Low income,1993,45.986,13.354,,0.755043,711.726,,75.5,53.157,104.828,10.16
"Gambia, The",Sub-Saharan Africa,Low income,1992,46.399,13.608,,0.714255,695.156,,77.5,52.834,101.529,9.801
"Gambia, The",Sub-Saharan Africa,Low income,1991,46.738,13.846,,0.690314,695.41,,79.5,52.528,98.0902,9.7
"Gambia, The",Sub-Saharan Africa,Low income,1990,46.981,14.078,,0.317083,331.818,0.0,81.6,52.221,94.4262,
"Gambia, The",Sub-Saharan Africa,Low income,1989,47.111,14.314,,0.28412,310.298,,83.6,51.892,90.4778,
"Gambia, The",Sub-Saharan Africa,Low income,1988,47.139,14.57,,0.266673,305.312,,85.7,51.518,86.3087,
"Gambia, The",Sub-Saharan Africa,Low income,1987,47.085,14.859,,0.220626,265.488,,88.0,51.082,82.1169,
"Gambia, The",Sub-Saharan Africa,Low income,1986,46.973,15.189,,0.185646,234.655,,90.4,50.577,78.1766,
"Gambia, The",Sub-Saharan Africa,Low income,1985,46.844,15.567,,0.225725,298.662,,92.8,49.998,74.6825,
"Gambia, The",Sub-Saharan Africa,Low income,1984,46.749,15.995,,0.177339,244.371,,95.3,49.348,71.7089,
"Gambia, The",Sub-Saharan Africa,Low income,1983,46.719,16.467,,0.213447,304.837,,97.8,48.645,69.1896,
"Gambia, The",Sub-Saharan Africa,Low income,1982,46.773,16.976,,0.216051,318.607,,100.2,47.903,67.0072,
"Gambia, The",Sub-Saharan Africa,Low income,1981,46.908,17.519,,0.218764,332.682,,102.6,47.133,64.9782,
"Gambia, The",Sub-Saharan Africa,Low income,1980,47.1,18.09,,0.241081,378.317,,104.9,46.341,62.969,
Georgia,Europe & Central Asia,Lower middle income,2018,,,,16.2098,4344.63,63.9686,8.7,,65.2752,14.106
Georgia,Europe & Central Asia,Lower middle income,2017,13.718,12.918,,15.0813,4045.42,59.7055,8.9,73.414,65.2228,13.93
Georgia,Europe & Central Asia,Lower middle income,2016,13.925,12.992,,14.378,3857.28,58.4593,9.1,73.207,65.2141,13.97
Georgia,Europe & Central Asia,Lower middle income,2015,14.078,13.062,,13.9936,3756.38,47.5698,9.4,72.973,65.1751,14.08
Georgia,Europe & Central Asia,Lower middle income,2014,14.165,13.121,2693.97,16.5093,4438.69,44.0,9.7,72.707,65.0725,14.62
Georgia,Europe & Central Asia,Lower middle income,2013,14.186,13.158,2498.34,16.14,4341.44,43.3,10.2,72.412,65.042,16.94
Georgia,Europe & Central Asia,Lower middle income,2012,14.142,13.168,2329.93,15.8465,4249.67,36.94,10.8,72.097,65.238,17.22
Georgia,Europe & Central Asia,Lower middle income,2011,14.036,13.146,2289.13,14.4346,3842.62,31.52,11.6,71.773,65.7203,17.34
Georgia,Europe & Central Asia,Lower middle income,2010,13.861,13.088,2049.54,11.6385,3073.52,26.9,12.7,71.46,66.2496,17.41
Georgia,Europe & Central Asia,Lower middle income,2009,13.615,12.992,1833.04,10.7668,2822.65,20.07,13.9,71.18,66.7346,18.3
Georgia,Europe & Central Asia,Lower middle income,2008,13.309,12.863,1881.54,12.7951,3324.74,10.01,15.4,70.946,67.33,17.87
Georgia,Europe & Central Asia,Lower middle income,2007,12.968,12.711,1829.98,10.1729,2635.35,8.26,17.1,70.765,67.5349,13.28
Georgia,Europe & Central Asia,Lower middle income,2006,12.62,12.542,1769.17,7.74539,1996.06,7.52688,19.0,70.635,67.8881,13.57
Georgia,Europe & Central Asia,Lower middle income,2005,12.3,12.369,1916.48,6.41088,1642.78,6.07946,21.1,70.538,68.2751,13.81
Georgia,Europe & Central Asia,Lower middle income,2004,12.043,12.204,1814.46,5.12537,1305.05,3.88622,23.3,70.451,68.7102,12.62
Georgia,Europe & Central Asia,Lower middle income,2003,11.875,12.054,1749.86,3.99128,1010.01,2.55882,25.6,70.349,69.1371,11.51
Georgia,Europe & Central Asia,Lower middle income,2002,11.815,11.921,1653.38,3.39577,853.528,1.58788,27.9,70.22,69.6056,12.59
Georgia,Europe & Central Asia,Lower middle income,2001,11.875,11.801,1583.56,3.21949,801.99,0.992344,30.1,70.065,70.2329,11.16
Georgia,Europe & Central Asia,Lower middle income,2000,12.063,11.68,1574.39,3.05742,749.896,0.484746,32.1,69.902,71.3309,10.82
Georgia,Europe & Central Asia,Lower middle income,1999,12.376,11.537,1563.8,2.79998,673.526,0.416344,33.9,69.756,72.7316,13.8
Georgia,Europe & Central Asia,Lower middle income,1998,12.788,11.357,1517.81,3.6135,851.516,0.102831,35.5,69.654,74.2434,14.53
Georgia,Europe & Central Asia,Lower middle income,1997,13.269,11.132,1331.52,3.51044,807.015,0.0609303,36.9,69.613,76.1033,11.5
Georgia,Europe & Central Asia,Lower middle income,1996,13.8,10.868,1150.79,3.09486,689.017,0.0400654,38.0,69.635,78.5839,11.5
Georgia,Europe & Central Asia,Lower middle income,1995,14.366,10.574,1492.36,2.69373,578.337,0.0118369,38.9,69.718,81.4885,7.6
Georgia,Europe & Central Asia,Lower middle income,1994,14.957,10.27,1988.6,2.51387,519.816,,39.6,69.849,84.6089,8.4
Georgia,Europe & Central Asia,Lower middle income,1993,15.562,9.98,1936.84,2.70118,550.016,,40.0,70.003,85.9215,5.4
Georgia,Europe & Central Asia,Lower middle income,1992,16.162,9.723,2125.17,3.69033,757.224,,40.4,70.156,85.2637,5.4
Georgia,Europe & Central Asia,Lower middle income,1991,16.737,9.51,2696.71,6.35762,1314.67,,40.7,70.29,84.6058,2.7
Georgia,Europe & Central Asia,Lower middle income,1990,17.261,9.352,3039.15,7.7535,1614.64,0.0,41.0,70.386,84.0127,
Georgia,Europe & Central Asia,Lower middle income,1989,17.715,9.254,,,,,41.2,70.425,84.0355,
Georgia,Europe & Central Asia,Lower middle income,1988,18.09,9.204,,,,,41.5,70.407,83.815,
Georgia,Europe & Central Asia,Lower middle income,1987,18.386,9.189,,,,,41.8,70.339,82.9893,
Georgia,Europe & Central Asia,Lower middle income,1986,18.598,9.2,,,,,42.3,70.226,82.3069,
Georgia,Europe & Central Asia,Lower middle income,1985,18.728,9.218,,,,,43.1,70.088,81.5791,
Georgia,Europe & Central Asia,Lower middle income,1984,18.779,9.224,,,,,44.0,69.954,80.8671,
Georgia,Europe & Central Asia,Lower middle income,1983,18.771,9.207,,,,,45.2,69.844,80.1795,
Georgia,Europe & Central Asia,Lower middle income,1982,18.726,9.161,,,,,46.5,69.768,79.4779,
Georgia,Europe & Central Asia,Lower middle income,1981,18.66,9.088,,,,,48.1,69.726,78.8079,
Georgia,Europe & Central Asia,Lower middle income,1980,18.588,8.999,,,,,49.7,69.7,78.164,
Germany,Europe & Central Asia,High income: OECD,2018,,,,4000.0,48195.6,89.7391,3.1,,237.371,3.425
Germany,Europe & Central Asia,High income: OECD,2017,9.5,11.3,,3690.0,44681.1,84.3955,3.2,80.9902,236.595,3.746
Germany,Europe & Central Asia,High income: OECD,2016,9.6,11.1,,3500.0,42443.5,84.1652,3.2,80.9902,235.713,4.122
Germany,Europe & Central Asia,High income: OECD,2015,9.0,11.3,,3380.0,41394.7,87.5898,3.2,80.6415,234.154,4.624
Germany,Europe & Central Asia,High income: OECD,2014,8.8,10.7,7035.48,3900.0,48142.8,86.19,3.3,81.0902,232.108,4.981
Germany,Europe & Central Asia,High income: OECD,2013,8.5,11.1,7217.53,3750.0,46530.9,84.17,3.3,80.4902,231.156,5.231
Germany,Europe & Central Asia,High income: OECD,2012,8.4,10.8,7270.15,3540.0,44065.2,82.35,3.4,80.539,230.751,5.379
Germany,Europe & Central Asia,High income: OECD,2011,8.3,10.6,7281.27,3760.0,46810.3,81.27,3.4,80.4366,230.305,5.824
Germany,Europe & Central Asia,High income: OECD,2010,8.3,10.5,7264.32,3420.0,41785.6,82.0,3.5,79.9878,234.607,6.966
Germany,Europe & Central Asia,High income: OECD,2009,8.1,10.4,6817.16,3420.0,41732.7,79.0,3.5,79.8366,234.94,7.742
Germany,Europe & Central Asia,High income: OECD,2008,8.3,10.3,7187.76,3750.0,45699.2,78.0,3.6,79.7366,235.522,7.524
Germany,Europe & Central Asia,High income: OECD,2007,8.3,10.1,7229.09,3440.0,41814.8,75.16,3.7,79.5341,235.943,8.658
Germany,Europe & Central Asia,High income: OECD,2006,8.2,10.0,7212.44,3000.0,36447.9,72.16,3.8,79.1317,236.225,10.25
Germany,Europe & Central Asia,High income: OECD,2005,8.3,10.1,7138.22,2860.0,34696.6,68.71,3.9,78.9317,236.465,11.167
Germany,Europe & Central Asia,High income: OECD,2004,8.6,9.9,7108.96,2820.0,34165.9,64.73,4.0,78.6805,236.592,10.727
Germany,Europe & Central Asia,High income: OECD,2003,8.6,10.3,7009.73,2510.0,30360.0,55.9,4.1,78.3805,236.616,9.779
Germany,Europe & Central Asia,High income: OECD,2002,8.7,10.2,6900.78,2080.0,25205.2,48.82,4.2,78.2293,236.452,8.482
Germany,Europe & Central Asia,High income: OECD,2001,8.9,10.1,6762.65,1950.0,23687.3,31.6509,4.3,78.3293,236.027,7.773
Germany,Europe & Central Asia,High income: OECD,2000,9.3,10.2,6635.42,1950.0,23718.7,30.2163,4.4,77.9268,235.597,7.917
Germany,Europe & Central Asia,High income: OECD,1999,9.4,10.3,6505.13,2200.0,26796.0,20.846,4.5,77.7268,235.258,8.855
Germany,Europe & Central Asia,High income: OECD,1998,9.6,10.4,6479.49,2240.0,27340.7,9.87785,4.7,77.4756,235.079,9.788
Germany,Europe & Central Asia,High income: OECD,1997,9.9,10.5,6427.8,2220.0,27045.7,6.71109,4.8,77.0732,235.023,9.863
Germany,Europe & Central Asia,High income: OECD,1996,9.7,10.8,6403.33,2500.0,30564.2,3.05481,5.0,76.6732,234.652,8.825
Germany,Europe & Central Asia,High income: OECD,1995,9.4,10.8,6327.71,2590.0,31729.7,1.83774,5.3,76.422,233.967,8.158
Germany,Europe & Central Asia,High income: OECD,1994,9.5,10.9,6244.96,2210.0,27087.6,0.922541,5.5,76.2707,233.274,8.728
Germany,Europe & Central Asia,High income: OECD,1993,9.8,11.1,6288.42,2070.0,25488.5,0.463635,5.8,75.8707,232.46,7.675
Germany,Europe & Central Asia,High income: OECD,1992,10.0,11.0,6445.87,2120.0,26333.5,0.435285,6.2,75.8195,230.93,6.323
Germany,Europe & Central Asia,High income: OECD,1991,10.4,11.4,6564.8,1860.0,23269.4,0.250274,6.6,75.3195,229.181,5.317
Germany,Europe & Central Asia,High income: OECD,1990,11.4,11.6,6639.73,1760.0,22219.6,0.125892,7.0,75.2278,227.517,
Germany,Europe & Central Asia,High income: OECD,1989,11.2,11.5,6835.33,1390.0,17697.2,,7.4,75.0131,225.564,
Germany,Europe & Central Asia,High income: OECD,1988,11.4,11.5,6776.31,1400.0,17863.4,,7.8,74.7925,223.827,
Germany,Europe & Central Asia,High income: OECD,1987,11.2,11.6,6666.22,1290.0,16614.4,,8.3,74.5597,222.954,
Germany,Europe & Central Asia,High income: OECD,1986,10.9,11.9,6530.24,1040.0,13410.9,,8.7,74.3137,222.612,
Germany,Europe & Central Asia,High income: OECD,1985,10.5,12.0,6448.54,730.0,9393.89,,9.2,74.0546,222.51,
Germany,Europe & Central Asia,High income: OECD,1984,10.4,11.8,6239.97,722.0,9277.93,,9.8,73.7829,223.008,
Germany,Europe & Central Asia,High income: OECD,1983,10.6,12.0,5965.46,768.0,9827.02,,10.4,73.5052,223.78,
Germany,Europe & Central Asia,High income: OECD,1982,11.0,12.0,5822.03,774.0,9876.23,,11.0,73.227,224.367,
Germany,Europe & Central Asia,High income: OECD,1981,11.0,12.2,5832.06,797.0,10170.4,,11.8,72.9504,224.581,
Germany,Europe & Central Asia,High income: OECD,1980,11.1,12.2,5797.5,947.0,12092.4,,12.6,72.6779,224.239,
Ghana,Sub-Saharan Africa,Lower middle income,2018,,,,65.5565,2202.31,,34.9,,130.821,6.71
Ghana,Sub-Saharan Africa,Lower middle income,2017,29.839,7.414,,58.9968,2025.89,39.0,36.1,63.463,127.984,6.629
Ghana,Sub-Saharan Africa,Lower middle income,2016,30.28,7.533,,55.0097,1931.39,34.666,37.4,63.124,125.173,6.767
Ghana,Sub-Saharan Africa,Lower middle income,2015,30.714,7.663,,49.1819,1766.01,25.0,38.9,62.772,122.393,6.806
Ghana,Sub-Saharan Africa,Lower middle income,2014,31.125,7.798,351.302,53.6011,1968.86,25.5177,40.4,62.416,119.647,6.477
Ghana,Sub-Saharan Africa,Lower middle income,2013,31.5,7.935,375.945,63.2772,2378.16,15.0,42.0,62.064,116.936,6.43
Ghana,Sub-Saharan Africa,Lower middle income,2012,31.834,8.072,342.201,41.9397,1613.29,10.6,43.7,61.72,114.25,6.006
Ghana,Sub-Saharan Africa,Lower middle income,2011,32.127,8.211,315.152,39.5663,1558.48,9.0,45.6,61.381,111.575,5.908
Ghana,Sub-Saharan Africa,Lower middle income,2010,32.385,8.359,277.486,32.1748,1298.44,7.8,47.5,61.03,108.902,5.32
Ghana,Sub-Saharan Africa,Lower middle income,2009,32.619,8.528,260.106,25.9778,1074.76,5.44,49.4,60.645,106.227,5.172
Ghana,Sub-Saharan Africa,Lower middle income,2008,32.846,8.724,261.29,28.5269,1210.62,4.27,51.2,60.216,103.559,4.657
Ghana,Sub-Saharan Africa,Lower middle income,2007,33.084,8.947,241.291,24.7588,1078.16,3.85,52.8,59.741,100.923,4.565
Ghana,Sub-Saharan Africa,Lower middle income,2006,33.345,9.192,293.221,20.4097,911.999,2.72318,54.2,59.234,98.3522,4.635
Ghana,Sub-Saharan Africa,Lower middle income,2005,33.64,9.446,242.773,10.7316,491.946,1.8312,55.5,58.719,95.8717,5.539
Ghana,Sub-Saharan Africa,Lower middle income,2004,33.979,9.698,216.902,8.88137,417.508,1.7168,56.9,58.225,93.4883,6.47
Ghana,Sub-Saharan Africa,Lower middle income,2003,34.358,9.93,217.925,7.63241,367.822,1.19306,58.5,57.785,91.1941,7.569
Ghana,Sub-Saharan Africa,Lower middle income,2002,34.772,10.131,305.981,6.16633,304.565,0.830284,60.2,57.425,88.9794,8.58
Ghana,Sub-Saharan Africa,Lower middle income,2001,35.214,10.292,332.035,5.31491,269.015,0.200008,62.1,57.158,86.8284,9.29
Ghana,Sub-Saharan Africa,Lower middle income,2000,35.671,10.402,326.16,4.98302,258.471,0.153615,64.2,57.002,84.7273,10.36
Ghana,Sub-Saharan Africa,Lower middle income,1999,36.126,10.453,354.607,7.71935,410.334,0.104895,66.2,56.972,82.6772,10.1
Ghana,Sub-Saharan Africa,Lower middle income,1998,36.567,10.454,270.358,7.48097,407.523,0.0322404,68.1,57.045,80.6766,8.2
Ghana,Sub-Saharan Africa,Lower middle income,1997,36.986,10.421,386.789,6.89131,384.796,0.0275375,69.7,57.187,78.707,7.601
Ghana,Sub-Saharan Africa,Lower middle income,1996,37.382,10.369,361.804,6.93498,397.136,0.00564876,71.1,57.366,76.7447,7.08
Ghana,Sub-Saharan Africa,Lower middle income,1995,37.77,10.325,349.535,6.46514,379.988,0.000347918,72.3,57.528,74.7739,6.472
Ghana,Sub-Saharan Africa,Lower middle income,1994,38.168,10.319,336.138,5.44456,328.745,,73.3,57.62,72.7858,5.851
Ghana,Sub-Saharan Africa,Lower middle income,1993,38.594,10.368,336.07,5.96626,370.419,,74.3,57.605,70.7865,5.281
